annotation_id,image_id,category_id,bbox_x,bbox_y,bbox_w,bbox_h,score
1048,1441,36636,590.1644897460938,203.39137268066406,259.13519287109375,169.0810089111328,0.9689837098121641
1049,1441,22346,119.16641235351562,176.97274780273438,201.09445190429688,185.98379516601562,0.9120481014251701
1050,1442,36636,619.9782104492188,213.38856506347656,266.0396728515625,166.0109100341797,0.977280259132385
1051,1442,3482,608.4237060546875,792.4038696289062,271.6385498046875,209.19207763671875,0.9764872193336481
1052,1442,27732,132.0836181640625,772.2832641601562,310.3086853027344,276.61834716796875,0.9663534760475151
1053,1442,22346,134.2693328857422,179.66712951660156,206.87767028808594,195.2771759033203,0.903965890407562
1054,1444,2482,95.98904418945312,690.7457275390625,212.62969970703125,492.482666015625,0.9795004129409791
1055,1444,3742,495.8661193847656,148.43292236328125,305.8757019042969,310.38055419921875,0.865621745586395
1056,1444,23222,525.1922607421875,623.3202514648438,296.51544189453125,505.13372802734375,0.8057124018669121
1057,1444,4377,134.6203155517578,92.11978149414062,222.6428985595703,445.8594665527344,0.7511718273162841
1058,1446,2482,627.2713623046875,33.279685974121094,202.3140869140625,483.55313873291016,0.9719408750534051
1059,1446,3742,125.93363189697266,801.6420288085938,332.1165084838867,319.94891357421875,0.874566376209259
1060,1446,23222,125.22791290283203,75.3781509399414,294.3125534057617,494.2066879272461,0.8559569716453551
1061,1446,4377,580.6744995117188,679.8906860351562,240.3671875,483.92633056640625,0.670864522457122
1062,1447,16547,44.10629653930664,786.2827758789062,239.32903671264648,242.44329833984375,0.9767099022865291
1063,1447,3543,101.9448013305664,178.98231506347656,205.83483123779297,199.31687927246094,0.956425607204437
1064,1447,29450,474.4187316894531,765.8506469726562,398.5508728027344,251.23126220703125,0.9047808647155761
1065,1447,10220,631.5145874023438,194.0540771484375,219.0562744140625,213.55801391601562,0.8252520561218261
1066,1449,16547,79.57730865478516,828.7032470703125,237.40996551513672,234.452392578125,0.9677380323410031
1067,1449,3543,115.29078674316406,187.15199279785156,207.11842346191406,200.5707550048828,0.94310313463211
1068,1449,29450,515.2449340820312,809.1573486328125,371.67352294921875,252.879150390625,0.9166602492332451
1069,1449,10220,657.2357177734375,196.27651977539062,223.267578125,225.37374877929688,0.876677393913269
1070,1450,2482,600.548095703125,44.50170135498047,214.68267822265625,486.64319610595703,0.978723168373107
1071,1450,25437,123.61357879638672,812.0196533203125,255.52347564697266,253.4693603515625,0.9632276296615601
1072,1450,12777,119.0059814453125,58.043785095214844,283.7403564453125,526.0436782836914,0.898711085319519
1073,1450,13394,591.403564453125,709.641845703125,233.2271728515625,504.802490234375,0.8574368357658381
1074,1452,2482,595.3433227539062,82.2939224243164,207.3023681640625,471.9428939819336,0.979488492012023
1075,1452,25437,123.28568267822266,821.5767211914062,259.71736907958984,268.85992431640625,0.9745038151741021
1076,1452,12777,118.89746856689453,101.4692153930664,282.26522064208984,519.8932723999023,0.9305140376091001
1077,1452,13394,605.7125244140625,704.5565185546875,229.400634765625,531.2578125,0.8678519129753111
1078,1453,3350,457.5853576660156,906.7448120117188,188.40682983398438,191.79571533203125,0.960583984851837
1079,1453,18356,55.6109733581543,305.17620849609375,273.1513252258301,332.989990234375,0.8298590779304501
1080,1453,16687,473.85809326171875,108.43783569335938,419.38128662109375,557.4002990722656,0.827283799648284
1081,1455,3350,333.41986083984375,192.66156005859375,184.68994140625,182.73382568359375,0.971065521240234
1082,1455,16687,80.56808471679688,592.7185668945312,417.10211181640625,616.6497192382812,0.8802047371864311
1083,1455,18356,644.5303344726562,648.6985473632812,289.5787353515625,352.20611572265625,0.770481467247009
1084,1458,2482,612.4652709960938,67.25303649902344,240.53466796875,467.88441467285156,0.9719191789627071
1085,1458,25437,110.2221908569336,832.4921264648438,252.9850845336914,253.33673095703125,0.9686526060104371
1086,1458,23222,78.89288330078125,166.87863159179688,300.6086730957031,505.3829040527344,0.8006076216697691
1087,1458,4377,632.830810546875,700.7042236328125,235.3631591796875,465.366455078125,0.750931978225708
1088,1459,2482,623.6182250976562,73.42532348632812,224.39349365234375,461.7644958496094,0.9813339114189141
1089,1459,12080,648.0957641601562,684.9000244140625,242.6048583984375,479.971923828125,0.8789989948272701
1090,1459,5093,106.17623901367188,810.1755981445312,289.00421142578125,286.41473388671875,0.8214838504791261
1091,1459,22626,75.36387634277344,189.08755493164062,319.7048797607422,461.8134460449219,0.726098895072937
1092,146,31884,563.5734252929688,677.7974243164062,389.699951171875,520.8158569335938,0.9826307892799371
1093,146,3482,173.07730102539062,273.3328857421875,259.46893310546875,225.15484619140625,0.981028497219085
1094,146,27776,638.5555419921875,294.7068176269531,173.766357421875,192.62533569335938,0.952025830745697
1095,146,16231,151.9724578857422,824.6896362304688,191.93589782714844,195.82330322265625,0.9306843280792231
1096,1460,2482,56.257625579833984,700.1691284179688,253.8464698791504,482.02972412109375,0.964537441730499
1097,1460,12080,68.81182861328125,121.8388442993164,231.31558227539062,430.6120834350586,0.8916407823562621
1098,1460,22626,547.7942504882812,577.5347290039062,319.81451416015625,485.84271240234375,0.8841011524200441
1099,1460,5093,551.5216064453125,185.6677703857422,274.58282470703125,276.92539978027344,0.8787679076194761
1100,1461,2482,628.7020263671875,35.42097473144531,243.07025146484375,474.08860778808594,0.975915312767028
1101,1461,5093,108.21073913574219,803.0565795898438,277.0914764404297,274.06927490234375,0.900539278984069
1102,1461,12080,644.09375,687.2770385742188,231.08441162109375,454.90118408203125,0.87527972459793
1103,1461,22626,74.97227478027344,152.6647186279297,327.50791931152344,464.17384338378906,0.8389503359794611
1104,1462,25366,523.3379516601562,675.6882934570312,430.4786376953125,462.97857666015625,0.9760631918907161
1105,1462,3482,128.29344177246094,287.8270263671875,277.22535705566406,174.79525756835938,0.968815505504608
1106,1462,27652,671.6907348632812,256.294189453125,219.2607421875,198.34716796875,0.9406130313873291
1107,1462,20237,130.2997283935547,867.49609375,233.6772003173828,230.0760498046875,0.9194115400314331
1108,1463,3482,588.3133544921875,844.3347778320312,281.1724853515625,168.05511474609375,0.9768821597099301
1109,1463,25366,61.24183654785156,130.669189453125,418.0924835205078,439.888427734375,0.9737201929092401
1110,1463,27652,96.44364166259766,852.16845703125,222.14415740966797,209.540283203125,0.9607012271881101
1111,1463,20237,621.5157470703125,176.3350830078125,227.70037841796875,220.54522705078125,0.9162403345108031
1112,1464,3482,559.2936401367188,812.3635864257812,287.91107177734375,174.95318603515625,0.9738442897796631
1113,1464,25366,43.721614837646484,113.83589172363281,409.24451065063477,437.64964294433594,0.9669323563575741
1114,1464,27652,62.73952865600586,812.6146850585938,225.05847549438477,209.98809814453125,0.9580086469650261
1115,1464,20237,594.9020385742188,175.1238555908203,219.1732177734375,215.0402374267578,0.916624784469604
1116,1466,3482,558.65087890625,813.3645629882812,288.23345947265625,173.27130126953125,0.9736694097518921
1117,1466,16261,593.2136840820312,177.42138671875,240.05023193359375,229.99810791015625,0.9653482437133781
1118,1466,27652,61.0599250793457,812.1646118164062,226.15952682495117,209.81951904296875,0.9597080945968621
1119,1466,22346,105.13092803955078,177.44760131835938,205.05077362060547,195.01126098632812,0.9073987007141111
1120,1473,16550,574.3596801757812,87.67803192138672,286.58966064453125,487.75086212158203,0.9746014475822441
1121,1473,1899,614.7012939453125,862.4671630859375,204.679443359375,156.6131591796875,0.9716275930404661
1122,1473,19606,152.199951171875,218.1111602783203,162.22177124023438,153.83229064941406,0.7830813527107231
1123,1473,21025,124.16018676757812,867.3881225585938,178.43359375,176.98297119140625,0.778707802295684
1124,1474,3482,607.9436645507812,789.2489624023438,277.93121337890625,210.826416015625,0.9807526469230651
1125,1474,34596,65.27227020263672,105.17848205566406,441.9426956176758,424.6326141357422,0.9801730513572691
1126,1474,36636,621.9803466796875,212.8650360107422,260.908447265625,165.01170349121094,0.9763302206993101
1127,1474,27732,126.0880355834961,761.7841186523438,311.57877349853516,281.71783447265625,0.9723566174507141
1128,1476,3482,579.9808959960938,756.0433959960938,273.97833251953125,212.16815185546875,0.9800169467926021
1129,1476,34596,50.694580078125,72.49508666992188,431.5640563964844,435.38909912109375,0.9722325205802911
1130,1476,36636,591.7608642578125,204.57843017578125,253.49749755859375,168.63311767578125,0.9696270227432251
1131,1476,27732,87.5051040649414,723.0582885742188,317.54601287841797,281.77862548828125,0.9691314697265621
1132,1477,3350,651.6699829101562,286.9501037597656,182.326416015625,185.11734008789062,0.9710030555725091
1133,1477,36636,90.23575592041016,227.6351776123047,241.3941879272461,217.66429138183594,0.9694269895553581
1134,1477,18356,360.16650390625,690.1517944335938,252.98114013671875,351.42572021484375,0.86465698480606
1135,148,3350,401.2286376953125,849.4971313476562,190.130859375,193.59027099609375,0.9624590277671811
1136,148,20237,120.47853088378906,304.1500549316406,226.8429412841797,217.36257934570312,0.840993821620941
1137,148,19231,500.9724426269531,230.36376953125,339.8260803222656,264.5192565917969,0.829791009426116
1138,1480,16547,173.61865234375,834.3049926757812,239.2484130859375,239.50067138671875,0.9733273386955261
1139,1480,3543,643.72021484375,874.8130493164062,208.65533447265625,215.35076904296875,0.950962960720062
1140,1480,6562,587.5618286132812,246.93409729003906,217.32061767578125,334.0170135498047,0.880905628204345
1141,1480,10220,154.34263610839844,266.6130065917969,229.37757873535156,211.736083984375,0.7407088279724121
1142,1483,3482,147.1552734375,218.90480041503906,253.49441528320312,222.83216857910156,0.9776831865310661
1143,1483,35205,109.1332778930664,771.1803588867188,305.94588470458984,395.02459716796875,0.9534776806831361
1144,1483,19860,640.9733276367188,274.7840270996094,218.83929443359375,173.54742431640625,0.9131771922111511
1145,1483,28762,628.2562255859375,897.727294921875,223.54833984375,215.37548828125,0.8712714910507201
1146,1485,3482,598.27685546875,865.9373168945312,263.266845703125,230.82183837890625,0.9720732569694511
1147,1485,35205,582.1327514648438,97.77965545654297,286.86602783203125,375.23648834228516,0.9602699279785151
1148,1485,19860,124.30565643310547,864.30126953125,224.9271011352539,170.223876953125,0.9005079269409181
1149,1485,28762,149.2467498779297,170.86866760253906,212.9060516357422,200.8267059326172,0.8751868009567261
1150,1488,3350,392.4927062988281,205.47244262695312,185.55154418945312,184.10711669921875,0.9676932692527771
1151,1488,21324,208.63087463378906,826.7644653320312,205.01707458496094,197.87286376953125,0.8708578348159791
1152,1488,31862,629.9096069335938,829.3816528320312,207.85052490234375,212.11688232421875,0.6614993214607231
1153,1489,3350,401.7997131347656,851.5164184570312,188.72299194335938,189.88482666015625,0.9599093794822691
1154,1489,20013,542.4730224609375,285.7283020019531,334.19769287109375,312.2843933105469,0.890243887901306
1155,1489,20237,189.69334411621094,281.9846496582031,218.7595977783203,213.68283081054688,0.6915732026100151
1156,149,3350,349.084716796875,189.4301300048828,182.5064697265625,187.8696746826172,0.963996648788452
1157,149,20237,593.4589233398438,713.5441284179688,231.0191650390625,229.13446044921875,0.8931995630264281
1158,149,19231,91.82563018798828,691.6911010742188,354.6033248901367,278.73822021484375,0.8819617629051201
1159,1492,3350,378.213623046875,902.240966796875,189.3477783203125,194.949951171875,0.963153004646301
1160,1492,18146,527.95751953125,294.405517578125,339.1500244140625,361.38330078125,0.883086502552032
1161,1492,21324,188.903564453125,274.7444763183594,154.33432006835938,235.33648681640625,0.8562675118446351
1162,1493,3350,367.9209289550781,135.15411376953125,184.03347778320312,189.99554443359375,0.9647666215896601
1163,1493,18146,54.73979568481445,540.311767578125,356.16096115112305,381.05352783203125,0.929251313209533
1164,1493,21324,600.09423828125,722.0029296875,160.01983642578125,238.17462158203125,0.891394972801208
1165,1497,3482,566.4669189453125,842.6224365234375,261.69476318359375,234.981201171875,0.9685178399085991
1166,1497,29666,610.6024780273438,201.23208618164062,221.64715576171875,211.9654541015625,0.9684475064277641
1167,1497,19860,83.32493591308594,825.5324096679688,229.1349639892578,175.680419921875,0.9107096791267391
1168,1497,34596,65.08055114746094,49.22727584838867,293.1256561279297,505.9225044250488,0.7321139574050901
1169,15,3350,359.2257080078125,248.27561950683594,186.97662353515625,183.12709045410156,0.967150866985321
1170,15,16231,646.3689575195312,797.1161499023438,189.39544677734375,190.84393310546875,0.672481477260589
1171,15,33879,37.47547912597656,782.333740234375,457.6553192138672,278.6907958984375,0.622152626514434
1172,150,3350,388.44720458984375,250.50975036621094,184.21270751953125,184.4797821044922,0.9674686193466181
1173,150,20237,631.0505981445312,801.92138671875,230.68841552734375,227.5228271484375,0.8966075181961061
1174,150,19231,138.1474609375,806.0484008789062,335.4473571777344,258.75091552734375,0.8730030059814451
1175,1500,3350,352.2535400390625,237.5425262451172,183.3404541015625,182.4320831298828,0.9686791300773621
1176,1500,38161,192.57884216308594,736.3368530273438,194.71461486816406,299.41082763671875,0.9091103672981261
1177,1500,20876,560.638427734375,865.3203125,355.2855224609375,173.7681884765625,0.526873648166656
1178,151,1899,645.0367431640625,846.8678588867188,186.6981201171875,187.61480712890625,0.9709340333938591
1179,151,16547,102.51506805419922,822.12890625,236.12909698486328,233.9525146484375,0.9655174612998961
1180,151,29450,516.8809814453125,247.2993621826172,404.10845947265625,212.8122100830078,0.8882696628570551
1181,151,33207,179.7766571044922,268.7054748535156,210.0104217529297,191.26309204101562,0.5704884529113771
1182,152,1899,149.68258666992188,240.86868286132812,177.09027099609375,185.01168823242188,0.9568012952804561
